"Basename","year","month","day","hour","class","method","count"
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"rhabdura","automated",1
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"rhabdura","manual",4
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"root","automated",2
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"root","manual",0
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"symphyla","automated",3
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"symphyla","manual",9
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"unknown","automated",11
"Trufor_190712-1203_Scan5_493",2019,7,12,12,"unknown","manual",0
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"acari","automated",1
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"acari","manual",0
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"formicidae","automated",1
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"formicidae","manual",0
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"geophilomorpha","automated",1
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"geophilomorpha","manual",1
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"pseudosinella","automated",1
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"pseudosinella","manual",0
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"rhabdura","automated",2
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"rhabdura","manual",7
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"root","automated",2
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"root","manual",0
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"symphyla","automated",1
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"symphyla","manual",5
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"unknown","automated",10
"Trufor_190712-1803_Scan5_494",2019,7,12,18,"unknown","manual",0
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"myriapoda","automated",1
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"myriapoda","manual",0
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"poduromorpha","automated",1
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"poduromorpha","manual",0
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"polydesmida","automated",3
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"polydesmida","manual",1
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"rhabdura","automated",3
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"rhabdura","manual",6
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"root","automated",3
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"root","manual",0
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"symphyla","automated",3
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"symphyla","manual",9
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"unknown","automated",6
"Trufor_190713-0003_Scan5_495",2019,7,13,0,"unknown","manual",0
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"enchytraeidae","automated",1
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"enchytraeidae","manual",1
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"rhabdura","automated",8
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"rhabdura","manual",11
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"root","automated",3
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"root","manual",0
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"symphyla","automated",3
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"symphyla","manual",5
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"unknown","automated",4
"Trufor_190713-0603_Scan5_496",2019,7,13,6,"unknown","manual",0
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"diplura","automated",1
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"diplura","manual",0
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"polydesmida","automated",1
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"polydesmida","manual",1
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"rhabdura","automated",10
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"rhabdura","manual",13
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"root","automated",2
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"root","manual",0
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"symphyla","automated",1
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"symphyla","manual",4
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"unknown","automated",5
"Trufor_190713-1203_Scan5_497",2019,7,13,12,"unknown","manual",1
"Trufor_190713-1803_Scan5_498",2019,7,13,18,"acari","automated",2
"Trufor_190713-1803_Scan5_498",2019,7,13,18,"acari","manual",0
"Trufor_190713-1803_Scan5_498",2019,7,13,18,"polydesmida","automated",1
"Trufor_190713-1803_Scan5_498",2019,7,13,18,"polydesmida","manual",1
"Trufor_190713-1803_Scan5_498",2019,7,13,18,"rhabdura","automated",8
